1nuo4m ccmbjbi|ccmfmnn ccmbrwl|0 1
1nuk89|ccmcmpq ccmasht|1 0
1nuijx|ccmfua6 ccmdxci|0 1
1nudvi|ccm4tgs ccmir1m|1 0
1nu683|ccmyp2v ccm4gri|0 1
1nty1c|ccm0fxy ccm9rxw|1 0
1ntxf8|ccm8jm9 ccm3vut|1 0
1ntx3s|ccm26o6 ccm0t19|0 1
1nttto|ccm597r ccmaqcg|1 0
1ntnfk|ccm1td8 ccm5zvr|0 1
1ntm5b|ccm1mge ccme1da|1 0
1ntg9p|ccm3rv0 ccmfkyc|1 0
1ntezd|ccly0fs ccluvet|0 1
1ny1zi|ccnbi77 ccnbxqv|0 1
1ny05q|ccn3eoe ccn3atz|1 0
1nxxi3 ccn3n8p|ccn6zyz ccn5nl3|0 1
1nxw3u|ccn269n ccn40gv|0 1
1nxuo0|ccn1udg ccn1sp7|1 0
1nxopi|ccncmtn ccnc1vb|1 0
1nxlvu|ccn3557 ccmzqom|1 0
1nxjxt|ccn4p2t ccn4ciy|1 0
1nx9vl|ccn4b8p ccmzmuw|0 1
1nx8fk|ccn0pn1 ccndzoj|1 0
1nx7bb|ccmw8gw ccmva62|1 0
1nx6yb ccmv0tm|ccmvjxk ccmv2tg|1 0
1nx5d1|ccmuofs ccmulox|0 1
1nx4cp|ccmucqx ccmuykk|0 1
1nwqt9|ccmtsyc ccms4pg|0 1
1nwp3f|ccn59pc ccn0uv7|0 1
1nwoox|ccncw67 ccmz2mc|1 0
1nwnff|ccms04q ccnb2rc|1 0
1nwcjp|ccmp5vc ccmokky|1 0
1nw020|ccmn8cs ccmt88l|0 1
1nvzoh|ccn0ihc ccmvaaw|0 1
1nvm9l|ccmjqoh ccmk4x4|0 1
1nvjqz|ccmgj76 ccmq26b|0 1
1o0f3x|ccntvid cco326z|1 0
1o0cxf|ccnp1xv ccnp22l|1 0
1o0b5q|ccnx6su cco7lkq|1 0
1o0ae9|ccnuwup ccnoygk|0 1
1o05ks|ccnnf24 ccnnkra|0 1
1o02yy|ccnrvvt ccnr061|0 1
1o02ct|ccnsjaj ccnvnw7|1 0
1nzygl|cco0t9x cco2pmj|1 0
1nzut4|ccnmead ccnlzwt|1 0
1nzro7|ccntgyy ccnsoep|1 0
1nzn9v|ccnx33c ccnl9ui|1 0
1nzkrs|ccnmrdv ccnr7ra|1 0
1nzh95|ccoc47h ccngots|0 1
1nzemh|ccng1u0 ccnjrrs|0 1
1nzb1d|ccnkbe1 ccnmdie|0 1
1nz5ud|ccne7t8 cco16jv|0 1
1nyxco|ccncjxi ccncfzh|1 0
1nyw2p|ccnid5s ccnijaj|1 0
1nyj3c|ccnhdj6 ccnnvdy|1 0
1nyf5p|ccn7y6o ccn7n0p|0 1
1nydjm|ccnefqp ccndk1p|1 0
1nyben|ccn6n80 ccn6sm7|1 0
1o3rsz|ccooh6d ccotg4i|1 0
1o3j68|ccoq192 ccojtgw|1 0
1o3fsp|ccoh7xr ccoibrh|0 1
1o3e0a|ccoreon ccovt34|1 0
1o3dwl|ccoifm0 ccoo1k5|1 0
1o35tn|ccoe43x ccodyvi|1 0
1o2w05|ccolscx ccolynw|1 0
1o2sum|ccobmaz ccoej5d|0 1
1o2n5g ccojqei|ccopm9m ccoq6xs|1 0
1o2m92|ccobr6r ccob7je|1 0
1o2ezc|ccojtfm ccoj6xp|0 1
1o2atr|cco8xon ccoijjt|1 0
1o27lp|cco8v7u cco7041|0 1
1o27ie cco65ht|cco81qd cco8mt9|0 1
1o260y|cco5uo3 cco68v9|0 1
1o1z12|ccod1ww cco72ig|1 0
1o1rga|cco95t5 ccoapnp|1 0
1o1mi6|cco8hel ccodrj8|1 0
1o0yzv|ccnxsg8 ccnuqve|0 1
1o6min|ccpmll5 ccp8lkx|0 1
1o6kzg|ccphz45 ccpk6ky|0 1
1o6ivd|ccpbvmu ccpwx3e|1 0
1o6irk|ccpm4lr ccpgqax|0 1
1o6bzj|ccp8eqt ccpe5v5|1 0
1o68si|ccpdz38 ccpa2mw|0 1
1o5zjg|ccp2hiz ccp3ne1|0 1
1o5vaq|ccp4xku ccp6m1l|0 1
1o5tj6|ccp18og ccp51nf|1 0
1o5nzr|ccp0x83 ccpev3m|1 0
1o5mff|ccp1lud ccp6st9|0 1
1o5efv|ccowwzv ccowwtw|0 1
1o5bvx|ccozv7p ccp72yj|1 0
1o59cy|ccqfjza ccq01jo|0 1
1o58xj|ccp1tnb ccp0iov|0 1
1o54b4|ccp0lsk ccoyowu|1 0
1o51mn ccou11o ccouipr ccovxgq|ccowcf5 ccp07qx|1 0
1o505t|ccp4pdq ccp8tuv|1 0
1o4ztn|ccoug1e ccotnkd|1 0
1o4w4r|ccpbt1i ccpbxsb|0 1
1o4sgp ccos4d3|ccotfaj ccos4kk|1 0
1o4q4c|ccovq3r ccowsg2|1 0
1o41vy|ccovlna ccop5z5|1 0
1o3yko|ccoqmwi ccor9ik|0 1
1o8upw|ccqda09 ccq5duj|1 0
1o8qer ccpthxv|ccq1eva ccpxb4n|0 1
1o8h45|ccq2eba ccq2177|1 0
1o8fa0 ccpqjlk|ccq9fm7 ccq2dd5|0 1
1o8ci8|ccpq27y ccpqdl1|0 1
1o87vn|ccpqhth ccpxfrw|0 1
1o8266|ccq4vhq ccpu293|1 0
1o800e|ccpo5x1 ccppp5x|1 0
1o7u2n|ccpqslq ccpo5s4|1 0
1o7tx9 ccpn3ey|ccq16jl ccprn68|1 0
1o7pl2|ccpjdi1 ccpiyb0|1 0
1o7lvu|ccpmfu6 ccpmd2d|1 0
1o7ize|ccpnxqt ccpjxsd|0 1
1o7a8b|ccpl5tk ccplqvn|0 1
1o7a1w|ccpf3nu ccpioa1|1 0
1o75a7|ccpk3kd ccpkqde|0 1
1o6yrz|ccpm41c ccpcun8|0 1
1o6xty ccpdrw2|ccpe6g2 ccpmuot|1 0
1o6x4n|ccpvzy6 ccpnjhz|0 1
1o6v0b|ccpika5 ccq4gfh|0 1
1o6uyl|ccpekcu ccpht2e|0 1
1obiby|ccqwee9 ccqvvyk|0 1
1obfy3|ccqo9wj ccrage7|1 0
1obb8h|ccra3nz ccqgt7x|0 1
1ob59i|ccql2je ccqdvmb|0 1
1oavdk|ccse13k ccqo4a7|0 1
1oanto|ccqdnqp ccqa4vc|1 0
1oafc1|ccqg4vt ccq7l0h|0 1
1oacnp ccqb0f9 ccqbody|ccqfmv8 ccqd4d3|1 0
1oa8ys|ccq9jro ccq7pl6|1 0
1oa8uk|ccq8ngr ccqdzc5|1 0
1oa4xw|ccq5hyn ccq9463|1 0
1o9wxl ccq3e28 ccq3ey7 ccq3ftr|ccq6mq6 ccq3iji|0 1
1o9loz|ccq5uvr ccq4kvn|1 0
1o9c3w|ccq16uk ccq31kj|1 0
1oe005|ccra03j ccr3iy6|1 0
1odzgy|ccr3ftn ccrbe11|1 0
1odqc1|ccr9kz3 ccreltg|1 0
1odm9f|ccr2jrl ccrbnxz|0 1
1odjy0|ccr38b7 ccr3ssn|1 0
1odb24|ccr6iwb ccr27lk|1 0
1od9zh|ccr2fsv ccr30rk|0 1
1od984 ccqzdvh|ccr00j2 ccr0u3i|0 1
1od6oi|ccqwnu2 ccqwp1d|0 1
1ocylo ccqvi2i|ccqzzk2 ccr4g8l|0 1
1ocoq1 ccqrzjy ccqs008|ccqspku ccx87j4|1 0
1oco83|ccr2n52 ccrbysa|0 1
1oclzx|ccrvp5w cctffz5|1 0
1ocjjb|ccraann ccqxh4i|0 1
1ocjgf|ccqrtp1 ccqth9s|0 1
1ochou|ccqrrxa ccqrj9x|0 1
1oc1yo ccqqb5d|ccqs4va ccqro8f|1 0
1obznk|ccqm0f4 ccqmgw7|0 1
1obxdp|ccqwlvs ccqldkc|1 0
1obsxc ccqkqdk|ccqtaqg ccr0q0c|0 1
1obs36|ccqkwc9 ccqk4fa|1 0
1obpum ccqjvrz ccqm6ru|ccqvmxp ccqohlx|0 1
1ogn8d|ccrv1ko ccrzdb0|1 0
1ogd3g|ccrqo99 ccrpbd6|0 1
1og7d7|ccrqwxo ccrznnz|0 1
1og506|ccrn24y ccroq5n|1 0
1og4ms|ccthw7s ccrmt2k|1 0
1og3r4|ccrt3gc ccrwb1z|1 0
1og14v ccrvkx6|ccryyjt ccrxo9t|1 0
1ofzch ccrpgqw|ccrvyms ccrsrz8|1 0
1ofz5l|ccrlmqs ccrlvu6|0 1
1ofw4q|ccrn9z1 ccroros|0 1
1oflvx|ccrx83b ccrtriy|0 1
1ofkua|ccrr61x ccrt6ho|1 0
1ofjfi|ccrlegy ccrlj7s|0 1
1ofiqn|ccrn6gk ccrqved|0 1
1offs6|ccrkewj ccrsgv9|1 0
1offdt|ccrmmh3 ccrhxvr|0 1
1ofcz6|ccrj75n ccrkpts|0 1
1ofckj ccrl53x|ccrmjcf ccrvigw|1 0
1of5sz|ccrj2vt ccryt0s|1 0
1of046 ccrklms|ccrl4ap ccrmba1|1 0
1of03u|ccreg25 ccrsswv|1 0
1oez2l|ccrm7i2 ccrn0zv|1 0
1oesun|ccrbq9i ccrbq47|1 0
1oelh0|ccriwml ccrd3hd|1 0
1oehkc|ccr8nq6 ccr8ncb|0 1
1oed5j|ccrcci4 ccr9xum|0 1
1oeav1|ccrgxab ccr9dm6|1 0
1oe3o7|cdrd6cf ccruts5|0 1
1oj8xi|ccsgvn0 ccshohm|0 1
1oj6sh|ccshbye ccsiri6|1 0
1oit2u|ccska0f ccsieo6|1 0
1oir3m ccsh3g8 ccslb1m ccsm1b0|ccso0mm ccsnfxy|1 0
1oiphe|ccsb09a ccsc5j9|0 1
1oiowg|ccsaxum ccsal4p|1 0
1oihrs|ccsdod0 ccs8mwe|1 0
1oib27|ccs6joj ccs6ycp|1 0
1oiabx ccsbp7t|ccscm5m ccsjsjy|1 0
1oi374|ccsio7a ccs5cbw|0 1
1oi1uk|ccsx87u ccs8y68|0 1
1ohuoj|ccs2k03 ccs2lc2|0 1
1ohrxb ccs5xzw|cctknbx ccsb0uu|0 1
1ohqxf ccs3cbd|ccs5yjb ccs3rks|0 1
1ohqsc|ccs1t21 ccs5lzl|0 1
1ohoyh ccs2e6o|ccs4t54 ccs3i73|1 0
1ohoia|ccs0szo ccs2uge|0 1
1ohk9n|ccs144p ccs0n95|1 0
1oh99o|ccs5jno ccryk2y|0 1
1oh8pq|ccrwz5f ccs2dvp|1 0
1oh4by|ccs6dsz ccs0aba|1 0
1ogxf4|ccsny0x ccs09bi|0 1
1ogvyk|ccruase ccs47ch|0 1
1ogrs0 ccs0i4c ccs0vo8|ccs28pu ccs1ip8|0 1
1olx81|ccthjcu cctc1gz|1 0
1olukx|cct7fwa cct7dir|0 1
1olhez|cct3n4c cct3vgw|0 1
1olech|cct2t9f cct45rr|1 0
1olcga|cct7whk cct9480|1 0
1olbpr|cct2cfx cct2559|1 0
1ol5wb|cct0v3n cct3t6y|1 0
1ol3m7|cct5e7i cctfjjf|0 1
1ol1v8|cct5e53 cctpeum|1 0
1ol0p8|cctblri ccth3bs|0 1
1okzs7|cct12xb cct29f6|1 0
1okwfd|ccsy0be cct76v7|1 0
1okuym|cct3mcc cct1c0t|1 0
1oksa9|cctc9t0 cct14ll|1 0
1oks05|cctqvx3 ccteywm|1 0
1okrkm|cct8hy5 cct56yk|0 1
1okmk6|ccsxy89 ccsuua8|0 1
1okgo5|ccszcbi ccvy0od|0 1
1okfx1|ccsy3dn ccsuzva|0 1
1ok7ta|ccsron7 ccsvufq|0 1
1ok27t|ccss96j ccsuq07|1 0
1ojpcn|ccsl7yw ccsm2rb|0 1
1oody2 cctx2on|ccu5ot5 ccu3dw4|0 1
1ooahm|cctw4ab cctw8ix|1 0
1oo9z4 cctvyoe|cctwjsf cctxk9w|0 1
1oo1qo|ccu08q7 ccu1kc6|1 0
1oo0q4 cctuml7|ccu5la9 ccu173g|0 1
1onvhf|ccu5dxq cctsyp7|0 1
1onmrk|cctqd3b cctuydr|1 0
1onh2n|ccu10zs cctuvj8|1 0
1ondzs|cctr2as cctn7a1|0 1
1on7eh|cctr2ez cctlbuh|1 0
1on4ee|cctubfa cctrc28|0 1
1on42z|cctpfo6 cctz7ch|1 0
1on3l3|cctnejb cctp0ub|0 1
1on0on|cctpztz cctod76|0 1
1omxs3 cctk43y|ccua5d8 cctliyk|0 1
1omsrg|cctltmu cctpiwc|1 0
1om87s|cctbbpk cctbehi|1 0
1om4lw|cctasc6 cctgp9k|0 1
1om4kl|ccte8a4 cctcw91|1 0
1oqvo9|ccupxou ccuppcy|1 0
1oqruo|ccuuswa ccumlh2|1 0
1oqrmo|ccumjsi ccv3zt6|0 1
1oqnyw|ccvlink ccumqvb|0 1
1oqnfr|cculm67 ccunox6|0 1
1oqkaf|ccusm7f ccupq0a|1 0
1oqdzf|ccujri7 ccuix22|1 0
1oqd07|ccus3n4 ccut48a|0 1
1oq5jo|ccuhpnd ccuw4uz|0 1
1oq5g9|ccv3h3u ccuy524|1 0
1opvpy|ccugf83 ccugdm4|0 1
1opq4v|ccusx9o ccujmyi|0 1
1oppjh|ccug15w ccumr3l|0 1
1opoxa|ccuq3mw ccumxvc|0 1
1opnvc|ccubu22 ccuiqdv|0 1
1opmy6|ccumyqc ccuc4cd|1 0
1opl8e|ccuic71 ccua9ed|0 1
1opl3f|ccudy8b ccubr2p|0 1
1opfwj|ccubqna ccwhmh8|0 1
1op56d|ccuaxdg ccu6r0a|0 1
1op0hu|ccuufeq ccu9b9k|1 0
1op02n|ccu8m4l ccu99er|1 0
1ootcj|ccu50l1 ccu5bte|0 1
1oosbm|ccud02m ccu87f9|1 0
1oorxm ccu1q0o|ccukgub ccu6kn5|0 1
1oomku|ccu0cep ccu032v|0 1
1ot0o4|ccvx1eo ccw9213|1 0
1osul3|ccv7w0k ccv9zde|1 0
1ossyx|ccvgagu ccvgxcf|1 0
1osftu|ccvei24 ccvki8a|1 0
1osezu|ccvbgxj ccvirw4|0 1
1osd7q|ccvdz3x ccv41up|0 1
1osavd|ccvfj83 ccv446a|0 1
1os7kt ccv1su4|ccve78p ccv4nya|1 0
1os33d|ccvdfwm ccv1pfi|1 0
1os0li|ccv0uo7 ccva2ub|1 0
1oru7y ccv1c1n|ccv6fzl ccv68iy|0 1
1orqb3|ccux42l ccuy3ns|1 0
1orgrd ccuw1fe ccux2gn|ccuy57d ccux85y|0 1
1ov87l|ccwf2u4 ccw86gz|1 0
1ov6np|ccw1zjv ccw2ndp|0 1
1ov4cw|ccw3t8p ccvyno4|1 0
1ouzrr|ccvzzvv ccw4zfl|1 0
1ouwuf|ccwl9b7 ccw36yo|1 0
1outv2|ccw79y7 ccw4csm|0 1
1ouryt|ccvxtp6 ccvvtdg|0 1
1oup7d|ccvw9f6 ccvwv66|0 1
1oumi1|ccwa8n4 ccw12ti|1 0
1oulvt|ccvwrfo ccw1lkq|0 1
1oul8a|ccvy44y ccvyiiu|1 0
1ouk9q|ccvzguk ccw0b9o|1 0
1oujuc ccw1isi|ccw388a ccw3pnv|0 1
1oufi4|ccw0ib5 ccw8bes|1 0
1oueyo ccvr6tr|ccvyk6m ccvypgd|1 0
1oud93|ccvr8l8 ccvsx8i|0 1
1ouc96|ccvznxg ccw180p|1 0
1ouawa|ccvqagu ccvo8ij|0 1
1ou5lj|ccvxy0g ccvreru|1 0
1ou4wy|ccvnokm ccvpsx5|0 1
1ou29a ccvlo15 ccvlzty|ccvm2as ccvx46n|0 1
1otxlz|ccvl8jz ccvk67j|1 0
1otvik|ccvn4hm ccvnur7|0 1
1otuil|ccvnvqz ccvsy0n|1 0
1ottuf|ccvnvl2 ccvphjh|0 1
1otm5l|ccvhm2y ccvi4cf|0 1
1otk1p|ccvhmjn ccvkhh6|0 1
1otgo5|ccvq66b ccvn09s|0 1
1otg4r|ccvidh6 ccvg03n|0 1
1otg35 ccveyoo|ccvezwh ccvioye|0 1
1otd4c ccvjwaq ccvkf91|ccvm41n ccvkjic|1 0
1otb3u|ccvhkzf ccvl6mr|0 1
1ota43|ccvem7x ccvesfp|0 1
1ot6je|ccvjb5v ccvj5dn|1 0
1oxse1|ccwt6yu ccwuvst|1 0
1oxplo|ccwwd58 ccwslqu|0 1
1oxdax|ccx11mi ccwuqrj|0 1
1oxc9g|ccwukkd ccwqshp|1 0
1oxaqt|ccwjxcl ccwjurx|1 0
1oxabt ccwp7gj ccwtmdv|ccxc7da ccwwnph|0 1
1ox6hm|ccwoa7m ccwjzv7|1 0
1ox45q|ccwl8r1 ccws2je|1 0
1owule|ccwg9wx ccwx6n6|0 1
1owts3|ccwnpsk ccwr4td|1 0
1owrvz|ccwj1s0 ccwgqda|1 0
1owr1m|ccwhdop ccwnwod|1 0
1owqji|ccwkalk ccwe5ph|0 1
1owgz2|ccwcz2z ccwep96|1 0
1owfeq|ccwgiz6 ccwaq3o|1 0
1owd6p|ccwe53f ccwegni|1 0
1owc4c|ccwbco2 ccwdwvn|0 1
1owal5|ccwlddd ccwbcjv|0 1
1ow95t|ccwa29q ccwapev|1 0
1ow3dx|ccwbqsx ccwbcyu|1 0
1ovvmm|ccw6k04 ccw6ixu|0 1
1ovvgz|ccw6thq ccw72dm|0 1
1ovu84|cd71sqt ccwp815|0 1
1ovsc1|ccw75vu ccwp2pq|0 1
1p0bvf|ccxpb7j ccxi2h9|0 1
1p0b4v|ccy6slm ccxv1dr|1 0
1p02yn|ccxjojg ccxexa6|0 1
1ozy63|ccy973b ccxnp8k|0 1
1ozxh9 ccxh6mi|ccxnnqq ccxhk4i|0 1
1ozu34|ccxm59i ccxkngt|0 1
1ozrqr|ccxhck6 ccxm43u|0 1
1ozrlg|ccxgy4v ccxb9vm|0 1
1ozftn|ccxbu1r ccxd6lo|0 1
1ozetj|ccxgfd0 ccxiooc|1 0
1ozdji|ccxachz ccxf8gb|0 1
1oz9eo|ccxc64i ccx6oik|1 0
1oz6ci|ccx90ob ccx899r|0 1
1oz5ll ccx4ppm|ccx6fpq ccx58bi|0 1
1oz49i|ccx2gsr ccx2j5b|1 0
1oz3wc|ccxgvta ccx3hqh|1 0
1oz362|ccx43lw ccxpcnm|1 0
1oz2fp ccx1z05 ccx3y05 ccx4206 ccx46m0 ccx48if|ccx5ihs ccx647u|0 1
1oz1tr|ccx3zsb ccx5vx3|0 1
1oyztn|ccxgk3v ccx6cna|1 0
1oyzoo|ccx1eat ccx1g5t|0 1
1oyv55 ccx39c0|ccx5ld7 ccxehhn|1 0
1oyk9e|ccxj8y8 ccxb6bf|1 0
1oyg1a|ccx5dx6 ccx2jfv|0 1
1oybfp|ccwuvv0 ccwuwch|1 0
1oxyg6|ccwu4lo ccwtrnr|0 1
1oxy92|ccwub71 ccwwcrl|1 0
1p304k|cd2d2me ccy9awx|0 1
1p2vyq|ccy8u52 ccy691e|1 0
1p2p95|ccy6n0w ccy8tg9|1 0
1p2p95 ccy7jwz|ccy8tvm ccy8mcg|1 0
1p2880|ccy5o44 ccy3pb7|1 0
1p24w6|ccxyeb7 ccxyhbh|1 0
1p22wk ccy85ec|ccy94dr ccy8745|0 1
1p21tt|ccy5v6q ccy23pt|1 0
1p202c|ccxwg77 ccxx4x9|1 0
1p1yqa ccy5890|ccy71kx ccybymu|1 0
1p1ujn ccxv1gk|ccy1xvv ccxv6fy|0 1
1p1tcf|ccxuifo ccxvfzu|1 0
1p1r8u|ccy2aax ccy7cvd|0 1
1p1qvw|ccxu2x1 cczpoe0|1 0
1p1pez|ccxw5os ccxvykm|1 0
1p1maq|ccxtt98 ccxxxtp|0 1
1p1l7u|ccy5na6 ccxzoui|1 0
1p1i4p|ccxwqnv ccxyszm|1 0
1p1gr4|ccy0btg ccy0wf7|1 0
1p1f8v|ccy7gwr ccy3294|0 1
1p1csy|ccxs7v8 ccxsqq6|0 1
1p14ja|ccy2jam cczbepb|1 0
1p1382|ccxtrjg ccxuejh|0 1
1p0vyw|ccy2sh1 ccy1i90|1 0
1p0ssh|ccxp1cs ccxvor3|1 0
1p0smc|ccxr55h ccxoy65|0 1
1p0nk9|ccxj6j2 ccxmjs9|1 0
1p0jyl|ccyu6ox ccy19hq|1 0
1p0j6t|ccxnz88 ccxhpp2|1 0
1p5nhq|ccz1va2 cczbfqr|0 1
1p5fit|ccyxm0c ccyxj4b|0 1
1p5e5f ccz048e ccz217t|ccz46px cczcp88|1 0
1p570o|ccyxt8d cczcphk|0 1
1p56gv|ccyx3yo cd0j44g|1 0
1p5162 ccyx2ot|ccz4rz1 ccyxyme|0 1
1p4wkt|ccyyk88 ccz28zs|0 1
1p4shh|ccz74ol ccyri4c|1 0
1p4rzq ccyu31i|ccyx2q3 ccyuqvw|0 1
1p4r2p|ccz2s45 ccyy6lr|0 1
1p4l36|ccyzw9n ccyta04|0 1
1p4fv9|ccyvo9n ccyymxv|1 0
1p4cl9|ccz3lzt ccytube|1 0
1p4bix ccympd3|ccz1z2u ccyngo5|1 0
1p4bbj|ccyzwy5 ccyz6yj|1 0
1p49l4|ccyms2k ccyo3w2|1 0
1p48is|ccywkb3 ccyxxd7|1 0
1p454r|ccyl1u0 ccyk3y1|1 0
1p3qzx|ccyfzfq ccyg01p|1 0
1p3o7k|ccyjaze ccyig5x|0 1
1p3nxi|ccyhchp ccyn3d1|0 1
1p3hmq|ccydwxd ccyz7tr|0 1
1p3aal|ccyit35 ccyb54c|0 1
1p85cb|cczpsxl cczro0c|1 0
1p859a|cczuebv cczt4gp|0 1
1p84ax|cczwtg7 cczqptu|1 0
1p7qq7|cczssbw cczlkbs|0 1
1p7kxy|cczksgy cczl3fl|1 0
1p7ilr|ccziu88 cczqtpj|1 0
1p7ev4|cczr9em cczr3rc|0 1
1p7ch1|ccznpg3 cczomkz|0 1
1p79dx|cczi1fx cczi2gu|1 0
1p78fb|cczi29i cczgdx7|1 0
1p784d|cczflg4 cczinpy|0 1
1p72ux|cczj8cn cczkb0r|0 1
1p7287|ccze5q7 cczdwjg|0 1
1p6unb|cczg5o8 cczn2n2|0 1
1p6u1i|cczoq6e cczf8m1|0 1
1p6rwz ccze9eb|cczfd0d cczeur9|1 0
1p6qbz cczo9to|cczzh6t cczs2pd|1 0
1p6pwe cczbf6i cczbqkz cczbvhw cczdla7 cczgv7v|cczhetc cczh6vz|1 0
1p6omi ccznkx2|cczrt84 cczo4uk|1 0
1p6ffa|cczgyrl ccz8fvb|1 0
1p6bp4|ccz70xz ccz7th0|0 1
1p6b75|ccza0m6 ccz6p2i|1 0
1p67qr|cczq1zs cczi3b3|1 0
1p65an|cczcikz cczgbvg|1 0
1p5xcu ccz3kde|ccz82yi ccz82nl|1 0
1pa7rg|cd0ieds cd0hdte|1 0
1pa1ee|cd09odt cd092qt|0 1
1p9rl8|cd0aqur cd0dvf5|1 0
1p9rke|cd0k6ui cd081f9|0 1
1p9qjs|cd07uwg cd05vpt|0 1
1p9poj|cd05xlo cd0jesc|0 1
1p9llt|cd08130 cd07tn2|1 0
1p9jy8 cd05k86|cd08nvp cd05lyo|1 0
1p9hbp|cd0adem cd0eilt|1 0
1p97rz|cd01o4k cd08fuq|0 1
1p8yat|cd051u5 cczzzfv|1 0
1p8je5|ccztkbv ccztj2q|0 1
1p8f7h|ccztb7r cczsomu|0 1
1p89e4 cczqiiw|cczqjns cczqjxj|1 0
1p894b|cczts8w cd02bat|0 1
1pcis1|cd1rq94 cd18sbg|0 1
1pcibs|cd1ajm1 cd0zz3d|1 0
1pc2yu|cd0w6vq cd0wrju|1 0
1pc1uh|cd10smk cd0xfnp|0 1
1pbvkb|cd0sadh cd0sn16|0 1
1pbuah|cd0uro7 cd149m7|0 1
1pbsl8|cd1et5e cd10wsi|1 0
1pbmx4|cd148g2 cdgpei4|0 1
1pbm6n|cd16su6 cd0vbqu|1 0
1pbjej|cd0p1os cd0orcj|0 1
1pbj5b|cd0sq2x cd14ia6|1 0
1pbixp|cd18qxv cd1c2f5|0 1
1pbeng cd0o0ay cd0qm6b|cd0v85e cd0xnbn|1 0
1pbe0u|cd12au7 cd0un0p|0 1
1pbc1g|cd0pyd4 cd0of28|0 1
1pb7p6 cd0n4sk|cd117hi cd1q101|0 1
1pb06e cd0jc3y|cd14ts2 cd0ls2a|1 0
1paxu1|cd0s52w cd0o3lc|0 1
1pau8l|cd0lni5 cd0lw66|1 0
1pasig|cd0lt4c cd0x9m6|1 0
1pan88|cd0p6hz cd0j5rp|1 0
1pamu8|cd0rago cd0rzoe|1 0
1pamrv|cd0hl4r cd0urnv|1 0
1pajaw|cd0n261 cd0kohf|1 0
1pafxm|cd0iqqi cd0dxxa|1 0
1pabc2|cd0cauo cd0dosf|0 1
1pf1q1|cd1pvw6 cd1pvk9|1 0
1pep2m|cd2cfes cd1pypt|0 1
1pep1y|cd1zkmr cd1tqlt|1 0
1pek0y|cd1s5rk cd1webv|0 1
1pebjw|cd1v7hf cd1oa1r|1 0
1pdvzl|cd1tk36 cd1i568|0 1
1pds8p|cd1de3e cd3p5d9|1 0
1pdrqr|cd1gpsa cd1o428|1 0
1pdnna|cd1bf07 cd1gez8|1 0
1pdi4b|cd1g3fd cd1m6qp|1 0
1pdgtt|cd1f9x2 cd1b4gd|0 1
1pded9|cd1iq7q cd1csj0|1 0
1pd76y cd17fan|cd1b3rq cd1cdq9|1 0
1pcvz6|cd1379f cd166rd|0 1
1pcsyg|cd11ywl cd1c99p|1 0
1pcs69|cd11hbj cd11dhk|1 0
1pcpnz|cd1cah1 cd1axfq|0 1
1pclg8|cd150jc cd1w6gz|1 0
1pi3j7|cd2qakt cd31cz9|1 0
1pi18f|cd2tki4 cd32ko5|0 1
1phzl3|cd2pmpc cd2s6o6|0 1
1phte1|cd2j6co cd2gvn6|0 1
1phsn4 cd2gm74|cd2in3g cd2h3m4|1 0
1phs5f cd2ffhk|cd2fov9 cd2fft4|1 0
1phs5f cd2fg2u|cd2fhyi cd2fogw|0 1
1phlyf|cd2mpcy cd2xcsw|0 1
1phe79|cd2co5m cd2hq2n|0 1
1phcnt cd2fikb|cd2l14a cd2lkn5|0 1
1ph6i1|cd2k602 cd2npag|1 0
1ph637|cd2pc2c cd2buv1|0 1
1ph3x9|cd28461 cd27znv|1 0
1ph1tq|cd2k2i8 cd2ibkx|0 1
1pgt7l cd27lse|cd2amro cd2eqf1|1 0
1pgqz6|cd2afx4 cd2c4jl|1 0
1pgo9d|cd236it cd290sr|0 1
1pgo8k|cd288bu cd23nm6|1 0
1pgnb6|cd28y1i cd2cf4o|1 0
1pgmo1|cd298de cd2854u|0 1
1pgldl|cd28pxr cd22su6|0 1
1pgdn9|cd2n7mu cd23qwq|1 0
1pfxw1|cd1ypr7 cd1wniz|1 0
1pfqkp cd20sbg cd22dku cd24u7b cd262e5|cd2fabx cd2802g|0 1
1pfpqp|cd1tnq0 cd1tl2s|0 1
1pfgk2|cd20r9l cd21n1x|0 1
1pfffy|cd1qrg1 cd1r447|0 1
1pfe2h|cd26429 cd1zfkg|1 0
1pkt1d|cd3bl8u cd3bgo7|0 1
1pksfn|cd3es6b cd3c7cl|0 1
1pkqfl|cd3b1fk cd3ex83|1 0
1pkarn|cd35vvo cd3bz8q|0 1
1pk4ch|cd3dwwm cd3inft|1 0
1pk1az cd3893j|cd3apdo cd3qbtg|0 1
1pjspd|cd3as5k cd30kmb|0 1
1pjr3z|cd309cb cd3j0zu|0 1
1pjqd0|cd3ojht cd3j949|1 0
1pjd3p|cd31mb5 cd2wm0o|0 1
1pjcye cd2zts4|cd339ng cd30typ|1 0
1pjccq|cd34mo8 cd2wxfq|1 0
1pj6t3|cd3a10l cd2w2o4|1 0
1pj6et|cd317z6 cd2z95p|1 0
1pj4z7|cd3i8tw cd2wrai|1 0
1pj4cr|cd2yw3g cd2wacd|0 1
1piyik|cd2tato cd597km|1 0
1pijr5|cd2o6s5 cd2o9h6|0 1
